project_id,project_name,year,row,col,latitude,longitude,confidence,spatial_block,spatial_split,B2,B3,B4,B8,B11,B12,NDVI,NDWI,NDBI
MH-003,Bhivpuri PSP,2023,147,225,18.910031,73.503166,0.33,MH-003_B4_4,test,730.00,1008.00,1467.50,2317.00,3419.50,2655.00,0.2245,-0.3937,0.1922
MH-003,Bhivpuri PSP,2023,147,229,18.910031,73.504244,0.71,MH-003_B4_4,test,716.50,1041.00,1494.50,2293.50,3118.50,2469.50,0.2109,-0.3756,0.1524
MH-003,Bhivpuri PSP,2023,148,229,18.909761,73.504244,0.67,MH-003_B4_4,test,712.00,998.50,1398.00,2306.00,3109.00,2416.50,0.2451,-0.3957,0.1483
MH-003,Bhivpuri PSP,2023,149,228,18.909492,73.503974,0.62,MH-003_B4_4,test,636.00,876.50,1380.50,2271.50,3688.50,2763.50,0.2440,-0.4431,0.2378
MH-003,Bhivpuri PSP,2023,149,229,18.909492,73.504244,0.80,MH-003_B4_4,test,671.00,901.50,1411.50,2313.50,3706.00,2798.00,0.2421,-0.4392,0.2313
MH-003,Bhivpuri PSP,2023,150,220,18.909222,73.501818,0.80,MH-003_B4_4,test,699.50,952.00,1293.50,2288.50,2994.50,2353.00,0.2778,-0.4124,0.1336
MH-003,Bhivpuri PSP,2023,150,221,18.909222,73.502088,0.62,MH-003_B4_4,test,667.00,901.00,1393.50,2280.50,3522.50,2727.00,0.2414,-0.4336,0.2140
MH-003,Bhivpuri PSP,2023,150,224,18.909222,73.502896,0.56,MH-003_B4_4,test,657.50,918.00,1360.50,2334.50,3288.00,2484.00,0.2636,-0.4355,0.1696
MH-003,Bhivpuri PSP,2023,150,225,18.909222,73.503166,0.67,MH-003_B4_4,test,744.00,1063.00,1496.00,2434.50,3189.50,2498.50,0.2388,-0.3921,0.1342
MH-003,Bhivpuri PSP,2023,150,226,18.909222,73.503435,0.67,MH-003_B4_4,test,806.00,1153.50,1594.50,2524.00,3176.50,2518.00,0.2257,-0.3727,0.1145
MH-003,Bhivpuri PSP,2023,150,227,18.909222,73.503705,0.78,MH-003_B4_4,test,734.00,1039.00,1537.50,2390.00,3580.00,2735.50,0.2171,-0.3940,0.1993
MH-003,Bhivpuri PSP,2023,150,228,18.909222,73.503974,0.86,MH-003_B4_4,test,658.00,888.00,1419.00,2273.00,3757.50,2809.50,0.2313,-0.4382,0.2462
MH-003,Bhivpuri PSP,2023,151,220,18.908953,73.501818,1.00,MH-003_B4_4,test,640.50,862.50,1273.00,2280.00,3262.00,2524.50,0.2834,-0.4511,0.1772
MH-003,Bhivpuri PSP,2023,151,221,18.908953,73.502088,0.86,MH-003_B4_4,test,626.50,821.00,1290.00,2147.50,3534.50,2701.50,0.2495,-0.4469,0.2441
MH-003,Bhivpuri PSP,2023,151,222,18.908953,73.502357,0.71,MH-003_B4_4,test,624.00,831.00,1292.50,2184.00,3518.50,2666.50,0.2564,-0.4488,0.2340
MH-003,Bhivpuri PSP,2023,151,223,18.908953,73.502627,0.71,MH-003_B4_4,test,676.50,888.00,1347.00,2342.00,3472.00,2674.00,0.2697,-0.4502,0.1944
MH-003,Bhivpuri PSP,2023,151,224,18.908953,73.502896,0.83,MH-003_B4_4,test,637.50,883.50,1269.50,2382.00,3422.50,2588.50,0.3047,-0.4589,0.1793
MH-003,Bhivpuri PSP,2023,151,225,18.908953,73.503166,1.00,MH-003_B4_4,test,672.00,905.50,1394.00,2373.00,3443.00,2638.00,0.2599,-0.4476,0.1840
MH-003,Bhivpuri PSP,2023,151,226,18.908953,73.503435,1.00,MH-003_B4_4,test,718.00,1010.00,1463.00,2398.50,3462.50,2691.00,0.2423,-0.4074,0.1815
MH-003,Bhivpuri PSP,2023,151,227,18.908953,73.503705,1.00,MH-003_B4_4,test,727.50,1013.50,1508.50,2353.00,3677.50,2814.00,0.2187,-0.3979,0.2196
MH-003,Bhivpuri PSP,2023,151,228,18.908953,73.503974,1.00,MH-003_B4_4,test,658.50,888.50,1388.50,2241.00,3562.50,2738.50,0.2349,-0.4322,0.2277
MH-003,Bhivpuri PSP,2023,152,222,18.908683,73.502357,1.00,MH-003_B4_4,test,627.00,822.50,1221.00,2206.50,3299.50,2536.50,0.2875,-0.4569,0.1985
MH-003,Bhivpuri PSP,2023,152,226,18.908683,73.503435,1.00,MH-003_B4_4,test,576.00,784.50,1163.50,2159.00,3292.50,2442.00,0.2996,-0.4670,0.2079
MH-003,Bhivpuri PSP,2023,152,227,18.908683,73.503705,1.00,MH-003_B4_4,test,658.00,860.50,1315.00,2273.00,3506.00,2599.00,0.2670,-0.4508,0.2134
MH-003,Bhivpuri PSP,2023,152,228,18.908683,73.503974,1.00,MH-003_B4_4,test,635.50,825.00,1303.50,2131.50,3383.50,2579.50,0.2410,-0.4419,0.2270
MH-003,Bhivpuri PSP,2024,142,224,18.911378,73.502896,0.11,MH-003_B4_4,test,585.00,807.00,1233.50,2450.00,3667.00,2747.50,0.3303,-0.5045,0.1990
MH-003,Bhivpuri PSP,2024,145,224,18.910570,73.502896,0.44,MH-003_B4_4,test,611.50,810.50,1212.50,2335.00,3544.00,2695.50,0.3164,-0.4847,0.2056
MH-003,Bhivpuri PSP,2024,145,225,18.910570,73.503166,0.67,MH-003_B4_4,test,595.00,817.00,1262.50,2476.50,3687.50,2784.50,0.3247,-0.5039,0.1965
MH-003,Bhivpuri PSP,2024,145,226,18.910570,73.503435,0.67,MH-003_B4_4,test,642.00,876.50,1360.00,2581.00,3717.00,2835.00,0.3098,-0.4930,0.1804
MH-003,Bhivpuri PSP,2024,145,227,18.910570,73.503705,0.56,MH-003_B4_4,test,582.50,775.00,1226.00,2535.50,3671.00,2781.50,0.3481,-0.5318,0.1830
MH-003,Bhivpuri PSP,2024,145,229,18.910570,73.504244,0.56,MH-003_B4_4,test,644.00,870.50,1330.00,2593.50,3609.00,2769.50,0.3220,-0.4974,0.1637
MH-003,Bhivpuri PSP,2024,145,230,18.910570,73.504513,0.71,MH-003_B4_4,test,519.50,687.50,1068.00,2233.50,3358.50,2417.50,0.3530,-0.5293,0.2012
MH-003,Bhivpuri PSP,2024,146,224,18.910300,73.502896,0.44,MH-003_B4_4,test,694.00,931.50,1388.00,2525.50,3470.00,2722.50,0.2907,-0.4611,0.1575
MH-003,Bhivpuri PSP,2024,146,225,18.910300,73.503166,0.67,MH-003_B4_4,test,664.00,904.00,1329.50,2383.00,3586.00,2797.00,0.2838,-0.4500,0.2015
MH-003,Bhivpuri PSP,2024,146,226,18.910300,73.503435,0.78,MH-003_B4_4,test,621.50,852.00,1287.50,2524.00,3624.00,2783.00,0.3244,-0.4953,0.1789
MH-003,Bhivpuri PSP,2024,146,227,18.910300,73.503705,0.78,MH-003_B4_4,test,575.00,800.50,1208.50,2513.50,3603.00,2715.50,0.3506,-0.5169,0.1781
MH-003,Bhivpuri PSP,2024,146,228,18.910300,73.503974,0.89,MH-003_B4_4,test,690.50,935.00,1357.00,2656.50,3586.00,2792.00,0.3238,-0.4793,0.1489
MH-003,Bhivpuri PSP,2024,146,229,18.910300,73.504244,0.88,MH-003_B4_4,test,672.50,920.50,1331.50,2562.50,3559.00,2811.00,0.3161,-0.4714,0.1628
MH-003,Bhivpuri PSP,2024,146,230,18.910300,73.504513,1.00,MH-003_B4_4,test,535.00,701.50,1134.50,2339.00,3486.50,2550.50,0.3468,-0.5386,0.1970
MH-003,Bhivpuri PSP,2024,146,231,18.910300,73.504783,1.00,MH-003_B4_4,test,542.00,722.00,1125.00,2451.00,3401.00,2461.00,0.3708,-0.5449,0.1623
MH-003,Bhivpuri PSP,2024,147,227,18.910031,73.503705,0.78,MH-003_B4_4,test,700.00,985.00,1365.50,2528.00,3301.00,2568.50,0.2986,-0.4392,0.1326
MH-003,Bhivpuri PSP,2024,147,228,18.910031,73.503974,1.00,MH-003_B4_4,test,686.00,978.50,1399.50,2421.00,3136.00,2466.50,0.2674,-0.4243,0.1287
MH-003,Bhivpuri PSP,2024,147,229,18.910031,73.504244,1.00,MH-003_B4_4,test,675.00,985.00,1336.00,2370.00,3134.50,2489.00,0.2790,-0.4128,0.1389
MH-003,Bhivpuri PSP,2024,148,227,18.909761,73.503705,0.67,MH-003_B4_4,test,670.00,1017.00,1386.50,2465.00,3125.00,2436.00,0.2800,-0.4159,0.1181
MH-003,Bhivpuri PSP,2024,148,228,18.909761,73.503974,1.00,MH-003_B4_4,test,679.50,1052.00,1430.00,2448.00,2998.50,2327.50,0.2625,-0.3989,0.1011
MH-003,Bhivpuri PSP,2024,148,229,18.909761,73.504244,1.00,MH-003_B4_4,test,654.00,952.50,1339.50,2463.00,3191.50,2523.50,0.2955,-0.4422,0.1288
MH-003,Bhivpuri PSP,2024,149,227,18.909492,73.503705,0.67,MH-003_B4_4,test,651.00,904.50,1318.50,2566.50,3418.50,2691.50,0.3212,-0.4788,0.1424
MH-003,Bhivpuri PSP,2024,149,228,18.909492,73.503974,1.00,MH-003_B4_4,test,609.50,811.00,1271.50,2407.50,3570.00,2792.00,0.3088,-0.4960,0.1945
MH-003,Bhivpuri PSP,2024,149,229,18.909492,73.504244,1.00,MH-003_B4_4,test,623.50,841.50,1281.50,2365.00,3569.00,2792.50,0.2971,-0.4751,0.2029
MH-003,Bhivpuri PSP,2024,150,220,18.909222,73.501818,0.40,MH-003_B4_4,test,630.00,901.00,1161.50,2383.00,2958.50,2266.00,0.3446,-0.4513,0.1077
MH-003,Bhivpuri PSP,2024,150,227,18.909222,73.503705,0.56,MH-003_B4_4,test,672.00,942.50,1390.50,2595.50,3550.50,2787.00,0.3023,-0.4672,0.1554
MH-003,Bhivpuri PSP,2024,150,228,18.909222,73.503974,0.86,MH-003_B4_4,test,599.00,796.50,1218.00,2320.00,3577.00,2760.00,0.3115,-0.4888,0.2132
MH-003,Bhivpuri PSP,2024,151,220,18.908953,73.501818,0.50,MH-003_B4_4,test,559.50,769.00,1119.50,2367.50,3125.00,2391.00,0.3579,-0.5096,0.1379
MH-003,Bhivpuri PSP,2024,151,227,18.908953,73.503705,0.44,MH-003_B4_4,test,671.00,937.50,1371.00,2509.00,3603.00,2838.50,0.2933,-0.4560,0.1790
MH-003,Bhivpuri PSP,2024,152,227,18.908683,73.503705,0.33,MH-003_B4_4,test,581.00,798.50,1219.00,2422.50,3427.50,2617.00,0.3305,-0.5042,0.1718
MH-003,Bhivpuri PSP,2025,147,229,18.910031,73.504244,0.14,MH-003_B4_4,test,658.00,974.00,1340.50,2531.00,3115.50,2419.00,0.3075,-0.4442,0.1035
MH-003,Bhivpuri PSP,2025,151,220,18.908953,73.501818,0.25,MH-003_B4_4,test,538.00,772.00,1138.00,2327.00,3039.00,2140.50,0.3431,-0.5018,0.1327
