experiment,held_out_project,temporal_sample_id,target,cnn_score,error_type
A,MH-001,MH-001_21.179445_78.915156,0,0.04946769401431084,TN
A,MH-001,MH-001_21.179445_78.915426,0,0.03407911956310272,TN
A,MH-001,MH-001_21.179445_78.915695,0,0.03470171242952347,TN
A,MH-001,MH-001_21.179445_78.915965,0,0.03549799695611,TN
A,MH-001,MH-001_21.179445_78.91839,1,0.1820611208677292,FN
A,MH-001,MH-001_21.179445_78.920007,1,0.7142669558525085,TP
A,MH-001,MH-001_21.179445_78.920277,0,0.6225898265838623,FP
A,MH-001,MH-001_21.179445_78.920546,1,0.49247029423713684,FN
A,MH-001,MH-001_21.179445_78.920816,1,0.40273317694664,FN
A,MH-001,MH-001_21.179445_78.921085,1,0.3871054947376251,FN
A,MH-001,MH-001_21.179445_78.921355,1,0.4540081024169922,FN
A,MH-001,MH-001_21.179445_78.921624,1,0.49015095829963684,FN
A,MH-001,MH-001_21.179445_78.921894,1,0.6042262315750122,TP
A,MH-001,MH-001_21.179445_78.922163,1,0.589146614074707,TP
A,MH-001,MH-001_21.179445_78.924049,0,0.3254433870315552,TN
A,MH-001,MH-001_21.179445_78.925127,1,0.6337830424308777,TP
A,MH-001,MH-001_21.179445_78.925397,0,0.4209055006504059,TN
A,MH-001,MH-001_21.179445_78.925666,0,0.48744478821754456,TN
A,MH-001,MH-001_21.179445_78.925936,0,0.6353318691253662,FP
A,MH-001,MH-001_21.179175_78.914887,0,0.0657336562871933,TN
A,MH-001,MH-001_21.179175_78.915156,0,0.043599147349596024,TN
A,MH-001,MH-001_21.179175_78.915695,0,0.029510146006941795,TN
A,MH-001,MH-001_21.179175_78.915965,0,0.027200542390346527,TN
A,MH-001,MH-001_21.179175_78.916504,0,0.03417554125189781,TN
A,MH-001,MH-001_21.179175_78.916773,0,0.04208412766456604,TN
A,MH-001,MH-001_21.179175_78.917043,0,0.08155018091201782,TN
A,MH-001,MH-001_21.179175_78.917312,0,0.08130321651697159,TN
A,MH-001,MH-001_21.179175_78.91866,0,0.0796360969543457,TN
A,MH-001,MH-001_21.179175_78.918929,0,0.11713715642690659,TN
A,MH-001,MH-001_21.179175_78.920277,0,0.5449922680854797,FP
A,MH-001,MH-001_21.179175_78.920546,1,0.39404162764549255,FN
A,MH-001,MH-001_21.179175_78.920816,1,0.37048840522766113,FN
A,MH-001,MH-001_21.179175_78.921085,1,0.3443039655685425,FN
A,MH-001,MH-001_21.179175_78.921355,1,0.44964951276779175,FN
A,MH-001,MH-001_21.179175_78.921624,1,0.4412738084793091,FN
A,MH-001,MH-001_21.179175_78.921894,1,0.5404081344604492,TP
A,MH-001,MH-001_21.179175_78.922163,0,0.45506009459495544,TN
A,MH-001,MH-001_21.179175_78.922433,1,0.5601765513420105,TP
A,MH-001,MH-001_21.179175_78.922702,0,0.32235631346702576,TN
A,MH-001,MH-001_21.179175_78.923241,1,0.17634427547454834,FN
A,MH-001,MH-001_21.179175_78.92351,1,0.2049063891172409,FN
A,MH-001,MH-001_21.179175_78.924319,0,0.44656920433044434,TN
A,MH-001,MH-001_21.179175_78.925127,1,0.4919234812259674,FN
A,MH-001,MH-001_21.179175_78.925397,1,0.35772374272346497,FN
A,MH-001,MH-001_21.179175_78.925666,1,0.45470288395881653,FN
A,MH-001,MH-001_21.179175_78.925936,0,0.5963347554206848,FP
A,MH-001,MH-001_21.178906_78.914617,0,0.09453242272138596,TN
A,MH-001,MH-001_21.178906_78.914887,0,0.09389999508857727,TN
A,MH-001,MH-001_21.178906_78.915156,0,0.09370140731334686,TN
A,MH-001,MH-001_21.178906_78.915426,0,0.05823089927434921,TN
A,MH-001,MH-001_21.178906_78.917043,0,0.04812498390674591,TN
A,MH-001,MH-001_21.178906_78.917312,0,0.05134708806872368,TN
A,MH-001,MH-001_21.178906_78.917582,0,0.05258101597428322,TN
A,MH-001,MH-001_21.178906_78.91866,0,0.049484893679618835,TN
A,MH-001,MH-001_21.178906_78.920546,1,0.3513137400150299,FN
A,MH-001,MH-001_21.178906_78.920816,1,0.3480699956417084,FN
A,MH-001,MH-001_21.178906_78.921085,1,0.2641430199146271,FN
A,MH-001,MH-001_21.178906_78.921355,1,0.35934415459632874,FN
A,MH-001,MH-001_21.178906_78.921624,1,0.34450191259384155,FN
A,MH-001,MH-001_21.178906_78.921894,1,0.4905747175216675,FN
A,MH-001,MH-001_21.178906_78.922163,1,0.5437304377555847,TP
A,MH-001,MH-001_21.178906_78.922433,1,0.6763679385185242,TP
A,MH-001,MH-001_21.178906_78.922702,1,0.4266817569732666,FN
A,MH-001,MH-001_21.178906_78.923241,1,0.19555982947349548,FN
A,MH-001,MH-001_21.178906_78.92351,1,0.18407820165157318,FN
A,MH-001,MH-001_21.178906_78.924049,1,0.2045522928237915,FN
A,MH-001,MH-001_21.178906_78.924319,0,0.4495745599269867,TN
A,MH-001,MH-001_21.178906_78.924858,1,0.437334805727005,FN
A,MH-001,MH-001_21.178906_78.925397,1,0.39192619919776917,FN
A,MH-001,MH-001_21.178906_78.925666,1,0.5176540613174438,TP
A,MH-001,MH-001_21.178906_78.925936,0,0.5965420007705688,FP
A,MH-001,MH-001_21.178906_78.926205,1,0.6986789703369141,TP
A,MH-001,MH-001_21.178906_78.926475,1,0.6014012694358826,TP
A,MH-001,MH-001_21.178636_78.914617,0,0.08456289768218994,TN
A,MH-001,MH-001_21.178636_78.914887,0,0.07981443405151367,TN
A,MH-001,MH-001_21.178636_78.915156,0,0.07244093716144562,TN
A,MH-001,MH-001_21.178636_78.916504,0,0.035023462027311325,TN
A,MH-001,MH-001_21.178636_78.916773,0,0.03296615928411484,TN
A,MH-001,MH-001_21.178636_78.917043,0,0.04567953944206238,TN
A,MH-001,MH-001_21.178636_78.917312,0,0.04284137114882469,TN
A,MH-001,MH-001_21.178636_78.917582,0,0.046421412378549576,TN
A,MH-001,MH-001_21.178636_78.917851,0,0.039996154606342316,TN
A,MH-001,MH-001_21.178636_78.918121,0,0.04195382446050644,TN
A,MH-001,MH-001_21.178636_78.921355,1,0.2313365936279297,FN
A,MH-001,MH-001_21.178636_78.921624,0,0.2870798707008362,TN
A,MH-001,MH-001_21.178636_78.921894,1,0.454881489276886,FN
A,MH-001,MH-001_21.178636_78.922163,1,0.5651247501373291,TP
A,MH-001,MH-001_21.178636_78.922433,1,0.7290382385253906,TP
A,MH-001,MH-001_21.178636_78.922702,0,0.6711490750312805,FP
A,MH-001,MH-001_21.178636_78.923241,1,0.4558699131011963,FN
A,MH-001,MH-001_21.178636_78.92351,1,0.36845824122428894,FN
A,MH-001,MH-001_21.178636_78.924049,1,0.23482105135917664,FN
A,MH-001,MH-001_21.178636_78.924319,0,0.2674776315689087,TN
A,MH-001,MH-001_21.178636_78.924588,0,0.3571891784667969,TN
A,MH-001,MH-001_21.178636_78.924858,1,0.3233248293399811,FN
A,MH-001,MH-001_21.178636_78.925127,1,0.34211206436157227,FN
A,MH-001,MH-001_21.178636_78.925666,1,0.2961016893386841,FN
A,MH-001,MH-001_21.178367_78.914887,0,0.09823795408010483,TN
A,MH-001,MH-001_21.178367_78.915156,0,0.09316568076610565,TN
A,MH-001,MH-001_21.178367_78.915695,0,0.0458635613322258,TN
A,MH-001,MH-001_21.178367_78.916773,0,0.03767973929643631,TN
A,MH-001,MH-001_21.178367_78.917043,0,0.05901582911610603,TN
A,MH-001,MH-001_21.178367_78.917312,0,0.05307132378220558,TN
A,MH-001,MH-001_21.178367_78.917582,0,0.050358157604932785,TN
A,MH-001,MH-001_21.178367_78.917851,0,0.05012192949652672,TN
A,MH-001,MH-001_21.178367_78.920277,0,0.14762282371520996,TN
A,MH-001,MH-001_21.178367_78.921355,1,0.15567222237586975,FN
A,MH-001,MH-001_21.178367_78.921624,1,0.20343832671642303,FN
A,MH-001,MH-001_21.178367_78.921894,1,0.4833325743675232,FN
A,MH-001,MH-001_21.178367_78.922163,1,0.6634973287582397,TP
A,MH-001,MH-001_21.178367_78.922433,0,0.7983754277229309,FP
A,MH-001,MH-001_21.178367_78.922702,0,0.7680302262306213,FP
A,MH-001,MH-001_21.178367_78.92351,0,0.49669358134269714,TN
A,MH-001,MH-001_21.178367_78.92378,0,0.4222677946090698,TN
A,MH-001,MH-001_21.178367_78.924049,0,0.4278278052806854,TN
A,MH-001,MH-001_21.178367_78.924319,0,0.4110543429851532,TN
A,MH-001,MH-001_21.178367_78.924858,0,0.3331865072250366,TN
A,MH-001,MH-001_21.178367_78.926475,1,0.34276169538497925,FN
A,MH-001,MH-001_21.178097_78.914617,0,0.1031794548034668,TN
A,MH-001,MH-001_21.178097_78.914887,0,0.06947352737188339,TN
A,MH-001,MH-001_21.178097_78.915426,0,0.030511051416397095,TN
A,MH-001,MH-001_21.178097_78.915695,0,0.03459471836686134,TN
A,MH-001,MH-001_21.178097_78.916773,0,0.052128084003925323,TN
A,MH-001,MH-001_21.178097_78.917312,0,0.08143988996744156,TN
A,MH-001,MH-001_21.178097_78.917582,0,0.07621648162603378,TN
A,MH-001,MH-001_21.178097_78.917851,0,0.06844032555818558,TN
A,MH-001,MH-001_21.178097_78.918121,0,0.054722849279642105,TN
A,MH-001,MH-001_21.178097_78.91839,0,0.06458859145641327,TN
A,MH-001,MH-001_21.178097_78.920277,0,0.07673300802707672,TN
A,MH-001,MH-001_21.178097_78.920546,0,0.11018487066030502,TN
A,MH-001,MH-001_21.178097_78.920816,0,0.11076021939516068,TN
A,MH-001,MH-001_21.178097_78.921355,0,0.14361907541751862,TN
A,MH-001,MH-001_21.178097_78.921624,0,0.22044654190540314,TN
A,MH-001,MH-001_21.178097_78.921894,1,0.44490131735801697,FN
A,MH-001,MH-001_21.178097_78.922163,0,0.6500808596611023,FP
A,MH-001,MH-001_21.178097_78.922433,0,0.8157632946968079,FP
A,MH-001,MH-001_21.178097_78.922702,0,0.8356354236602783,FP
A,MH-001,MH-001_21.178097_78.922972,0,0.784184455871582,FP
A,MH-001,MH-001_21.178097_78.92378,0,0.6023638844490051,FP
A,MH-001,MH-001_21.178097_78.924049,0,0.43141883611679077,TN
A,MH-001,MH-001_21.178097_78.926475,0,0.1709054708480835,TN
A,MH-001,MH-001_21.177828_78.914617,0,0.11821718513965607,TN
A,MH-001,MH-001_21.177828_78.914887,0,0.05940639600157738,TN
A,MH-001,MH-001_21.177828_78.915156,0,0.055913813412189484,TN
A,MH-001,MH-001_21.177828_78.915426,0,0.02600369229912758,TN
A,MH-001,MH-001_21.177828_78.915695,0,0.03131948783993721,TN
A,MH-001,MH-001_21.177828_78.917851,0,0.06925908476114273,TN
A,MH-001,MH-001_21.177828_78.918121,0,0.06093462184071541,TN
A,MH-001,MH-001_21.177828_78.920277,0,0.06763342022895813,TN
A,MH-001,MH-001_21.177828_78.920546,0,0.08575943857431412,TN
A,MH-001,MH-001_21.177828_78.921355,0,0.07787168025970459,TN
A,MH-001,MH-001_21.177828_78.921624,0,0.14721792936325073,TN
A,MH-001,MH-001_21.177828_78.921894,0,0.3885325491428375,TN
A,MH-001,MH-001_21.177828_78.922163,1,0.6105091571807861,TP
A,MH-001,MH-001_21.177828_78.922433,1,0.7250917553901672,TP
A,MH-001,MH-001_21.177828_78.922702,1,0.7753773927688599,TP
A,MH-001,MH-001_21.177828_78.922972,1,0.7272342443466187,TP
A,MH-001,MH-001_21.177828_78.92378,1,0.3585453927516937,FN
A,MH-001,MH-001_21.177828_78.924049,0,0.25938504934310913,TN
A,MH-001,MH-001_21.177828_78.924588,0,0.22212712466716766,TN
A,MH-001,MH-001_21.177828_78.924858,0,0.2976057827472687,TN
A,MH-001,MH-001_21.177828_78.925127,1,0.2016247659921646,FN
A,MH-001,MH-001_21.177828_78.926475,1,0.17188867926597595,FN
A,MH-001,MH-001_21.177558_78.914617,0,0.13282763957977295,TN
A,MH-001,MH-001_21.177558_78.915156,0,0.06785940378904343,TN
A,MH-001,MH-001_21.177558_78.915426,0,0.029996279627084732,TN
A,MH-001,MH-001_21.177558_78.915695,0,0.04718602076172829,TN
A,MH-001,MH-001_21.177558_78.915965,0,0.03596549481153488,TN
A,MH-001,MH-001_21.177558_78.918121,0,0.0975073054432869,TN
A,MH-001,MH-001_21.177558_78.91839,0,0.12621892988681793,TN
A,MH-001,MH-001_21.177558_78.918929,0,0.1150657907128334,TN
A,MH-001,MH-001_21.177558_78.919199,0,0.13127796351909637,TN
A,MH-001,MH-001_21.177558_78.919468,0,0.10111406445503235,TN
A,MH-001,MH-001_21.177558_78.919738,0,0.11522772908210754,TN
A,MH-001,MH-001_21.177558_78.920546,0,0.06818624585866928,TN
A,MH-001,MH-001_21.177558_78.921355,0,0.03227972984313965,TN
A,MH-001,MH-001_21.177558_78.921624,0,0.06176431477069855,TN
A,MH-001,MH-001_21.177558_78.921894,0,0.15469495952129364,TN
A,MH-001,MH-001_21.177558_78.922163,1,0.33731532096862793,FN
A,MH-001,MH-001_21.177558_78.922433,1,0.5816331505775452,TP
A,MH-001,MH-001_21.177558_78.922702,1,0.5751818418502808,TP
A,MH-001,MH-001_21.177558_78.922972,1,0.6034206748008728,TP
A,MH-001,MH-001_21.177558_78.923241,1,0.5643438100814819,TP
A,MH-001,MH-001_21.177558_78.92351,0,0.4754479229450226,TN
A,MH-001,MH-001_21.177558_78.924319,1,0.12088622897863388,FN
A,MH-001,MH-001_21.177558_78.924588,0,0.17832894623279572,TN
A,MH-001,MH-001_21.177558_78.924858,1,0.24212633073329926,FN
A,MH-001,MH-001_21.177558_78.925127,1,0.27325624227523804,FN
A,MH-001,MH-001_21.177558_78.925397,0,0.1766466647386551,TN
A,MH-001,MH-001_21.177558_78.925666,0,0.1515653133392334,TN
A,MH-001,MH-001_21.177289_78.914887,0,0.07095269858837128,TN
A,MH-001,MH-001_21.177289_78.915156,0,0.06639765948057175,TN
A,MH-001,MH-001_21.177289_78.915426,0,0.027343522757291794,TN
A,MH-001,MH-001_21.177289_78.916773,0,0.053984563797712326,TN
A,MH-001,MH-001_21.177289_78.917851,0,0.12531642615795135,TN
A,MH-001,MH-001_21.177289_78.918121,0,0.0838373601436615,TN
A,MH-001,MH-001_21.177289_78.91839,1,0.12462795525789261,FN
A,MH-001,MH-001_21.177289_78.919199,0,0.14169692993164062,TN
A,MH-001,MH-001_21.177289_78.919468,0,0.11399022489786148,TN
A,MH-001,MH-001_21.177289_78.919738,0,0.09515504539012909,TN
A,MH-001,MH-001_21.177289_78.920007,0,0.08029069751501083,TN
A,MH-001,MH-001_21.177289_78.921355,0,0.031178422272205353,TN
A,MH-001,MH-001_21.177289_78.921624,0,0.049189865589141846,TN
A,MH-001,MH-001_21.177289_78.921894,0,0.16459402441978455,TN
A,MH-001,MH-001_21.177289_78.922163,0,0.2858552932739258,TN
A,MH-001,MH-001_21.177289_78.922433,0,0.3860897123813629,TN
A,MH-001,MH-001_21.177289_78.922702,0,0.5323493480682373,FP
A,MH-001,MH-001_21.177289_78.922972,1,0.4651205837726593,FN
A,MH-001,MH-001_21.177289_78.923241,0,0.4658084809780121,TN
A,MH-001,MH-001_21.177289_78.92351,0,0.3763316571712494,TN
A,MH-001,MH-001_21.177289_78.92378,0,0.19149889051914215,TN
A,MH-001,MH-001_21.177289_78.924049,0,0.1371774524450302,TN
A,MH-001,MH-001_21.177289_78.924319,0,0.11071451008319855,TN
A,MH-001,MH-001_21.177289_78.924588,0,0.19032317399978638,TN
A,MH-001,MH-001_21.177289_78.924858,1,0.24984589219093323,FN
A,MH-001,MH-001_21.177289_78.925397,0,0.158049538731575,TN
A,MH-001,MH-001_21.177019_78.914617,0,0.1221001148223877,TN
A,MH-001,MH-001_21.177019_78.914887,0,0.08481613546609879,TN
A,MH-001,MH-001_21.177019_78.915156,0,0.06872747838497162,TN
A,MH-001,MH-001_21.177019_78.915426,0,0.03295031562447548,TN
A,MH-001,MH-001_21.177019_78.915695,1,0.02590574137866497,FN
A,MH-001,MH-001_21.177019_78.917851,0,0.1177806556224823,TN
A,MH-001,MH-001_21.177019_78.918121,0,0.11753955483436584,TN
A,MH-001,MH-001_21.177019_78.919199,0,0.22468817234039307,TN
A,MH-001,MH-001_21.177019_78.919468,0,0.19227619469165802,TN
A,MH-001,MH-001_21.177019_78.919738,0,0.1992565393447876,TN
A,MH-001,MH-001_21.177019_78.920007,0,0.1799059808254242,TN
A,MH-001,MH-001_21.177019_78.921355,0,0.042527589946985245,TN
A,MH-001,MH-001_21.177019_78.921624,0,0.057284340262413025,TN
A,MH-001,MH-001_21.177019_78.921894,0,0.1394064873456955,TN
A,MH-001,MH-001_21.177019_78.922163,0,0.23990100622177124,TN
A,MH-001,MH-001_21.177019_78.922433,0,0.3756197988986969,TN
A,MH-001,MH-001_21.177019_78.922702,0,0.4664696753025055,TN
A,MH-001,MH-001_21.177019_78.922972,0,0.4742678999900818,TN
A,MH-001,MH-001_21.177019_78.923241,0,0.460382342338562,TN
A,MH-001,MH-001_21.177019_78.92351,1,0.3906668722629547,FN
A,MH-001,MH-001_21.177019_78.92378,1,0.16720598936080933,FN
A,MH-001,MH-001_21.177019_78.924049,0,0.11987460404634476,TN
A,MH-001,MH-001_21.177019_78.924319,0,0.0659281313419342,TN
A,MH-001,MH-001_21.177019_78.924588,0,0.12284195423126221,TN
A,MH-001,MH-001_21.177019_78.925127,1,0.11277388781309128,FN
A,MH-001,MH-001_21.177019_78.925397,0,0.1003032997250557,TN
A,MH-001,MH-001_21.17675_78.914887,0,0.08288876712322235,TN
A,MH-001,MH-001_21.17675_78.915156,0,0.06606139987707138,TN
A,MH-001,MH-001_21.17675_78.915426,0,0.02749515511095524,TN
A,MH-001,MH-001_21.17675_78.915695,0,0.02519724704325199,TN
A,MH-001,MH-001_21.17675_78.915965,0,0.021202875301241875,TN
A,MH-001,MH-001_21.17675_78.916234,0,0.023420052602887154,TN
A,MH-001,MH-001_21.17675_78.916504,0,0.01710727997124195,TN
A,MH-001,MH-001_21.17675_78.917043,0,0.03216390311717987,TN
A,MH-001,MH-001_21.17675_78.917582,0,0.04628615453839302,TN
A,MH-001,MH-001_21.17675_78.917851,0,0.09391593933105469,TN
A,MH-001,MH-001_21.17675_78.918121,0,0.0892333835363388,TN
A,MH-001,MH-001_21.17675_78.91839,0,0.11313924938440323,TN
A,MH-001,MH-001_21.17675_78.919738,0,0.2416723072528839,TN
A,MH-001,MH-001_21.17675_78.920007,0,0.2309700846672058,TN
A,MH-001,MH-001_21.17675_78.921894,0,0.2692783772945404,TN
A,MH-001,MH-001_21.17675_78.922702,0,0.6648289561271667,FP
A,MH-001,MH-001_21.17675_78.922972,1,0.5785251259803772,TP
A,MH-001,MH-001_21.17675_78.924319,0,0.11155840009450912,TN
A,MH-001,MH-001_21.17675_78.924858,0,0.2086414247751236,TN
A,MH-001,MH-001_21.17675_78.925127,0,0.21126610040664673,TN
A,MH-001,MH-001_21.17675_78.925397,0,0.15035147964954376,TN
A,MH-001,MH-001_21.17675_78.926205,0,0.15888354182243347,TN
A,MH-001,MH-001_21.17648_78.914887,0,0.1377328336238861,TN
A,MH-001,MH-001_21.17648_78.915156,0,0.07852726429700851,TN
A,MH-001,MH-001_21.17648_78.915426,0,0.054117124527692795,TN
A,MH-001,MH-001_21.17648_78.915695,0,0.044965293258428574,TN
A,MH-001,MH-001_21.17648_78.915965,0,0.04001932218670845,TN
A,MH-001,MH-001_21.17648_78.916234,0,0.02728240005671978,TN
A,MH-001,MH-001_21.17648_78.916504,0,0.023296605795621872,TN
A,MH-001,MH-001_21.17648_78.917043,0,0.03196049481630325,TN
A,MH-001,MH-001_21.17648_78.917582,0,0.05915137752890587,TN
A,MH-001,MH-001_21.17648_78.917851,0,0.0836113765835762,TN
A,MH-001,MH-001_21.17648_78.918121,0,0.0973261147737503,TN
A,MH-001,MH-001_21.17648_78.919468,0,0.21108892560005188,TN
A,MH-001,MH-001_21.17648_78.923241,1,0.6979355812072754,TP
A,MH-001,MH-001_21.17648_78.92378,1,0.2927126884460449,FN
A,MH-001,MH-001_21.17648_78.924049,0,0.24728238582611084,TN
A,MH-001,MH-001_21.17648_78.924319,0,0.1343587040901184,TN
A,MH-001,MH-001_21.17648_78.924588,0,0.1558682769536972,TN
A,MH-001,MH-001_21.17648_78.926205,0,0.1316831111907959,TN
A,MH-001,MH-001_21.176211_78.915156,0,0.12411514669656754,TN
A,MH-001,MH-001_21.176211_78.915426,0,0.06937772780656815,TN
A,MH-001,MH-001_21.176211_78.915695,0,0.056074801832437515,TN
A,MH-001,MH-001_21.176211_78.915965,0,0.04534964635968208,TN
A,MH-001,MH-001_21.176211_78.916234,0,0.02734319306910038,TN
A,MH-001,MH-001_21.176211_78.916504,0,0.017953181639313698,TN
A,MH-001,MH-001_21.176211_78.917312,0,0.029870709404349327,TN
A,MH-001,MH-001_21.176211_78.917851,0,0.06425973027944565,TN
A,MH-001,MH-001_21.176211_78.918121,0,0.07106589525938034,TN
A,MH-001,MH-001_21.176211_78.921085,0,0.21827952563762665,TN
A,MH-001,MH-001_21.176211_78.921355,0,0.2997983396053314,TN
A,MH-001,MH-001_21.176211_78.922433,0,0.8120333552360535,FP
A,MH-001,MH-001_21.176211_78.922972,1,0.672841489315033,TP
A,MH-001,MH-001_21.176211_78.92351,1,0.4688202440738678,FN
A,MH-001,MH-001_21.176211_78.92378,1,0.25415143370628357,FN
A,MH-001,MH-001_21.176211_78.924049,1,0.15839435160160065,FN
A,MH-001,MH-001_21.176211_78.924319,0,0.11131439357995987,TN
A,MH-001,MH-001_21.176211_78.924588,0,0.09235058724880219,TN
A,MH-001,MH-001_21.176211_78.924858,0,0.1273515522480011,TN
A,MH-001,MH-001_21.176211_78.925397,0,0.13028155267238617,TN
A,MH-001,MH-001_21.176211_78.925936,0,0.18455347418785095,TN
A,MH-001,MH-001_21.175941_78.915426,0,0.1561826765537262,TN
A,MH-001,MH-001_21.175941_78.915695,0,0.12892277538776398,TN
A,MH-001,MH-001_21.175941_78.915965,0,0.09869426488876343,TN
A,MH-001,MH-001_21.175941_78.916234,0,0.050552137196063995,TN
A,MH-001,MH-001_21.175941_78.916504,0,0.03478650748729706,TN
A,MH-001,MH-001_21.175941_78.917312,0,0.026579266414046288,TN
A,MH-001,MH-001_21.175941_78.918121,0,0.04951911047101021,TN
A,MH-001,MH-001_21.175941_78.91839,0,0.04788656905293465,TN
A,MH-001,MH-001_21.175941_78.91866,0,0.04708622023463249,TN
A,MH-001,MH-001_21.175941_78.919468,0,0.08117958158254623,TN
A,MH-001,MH-001_21.175941_78.919738,0,0.1170133724808693,TN
A,MH-001,MH-001_21.175941_78.923241,1,0.6424515247344971,TP
A,MH-001,MH-001_21.175941_78.92351,1,0.4097824692726135,FN
A,MH-001,MH-001_21.175941_78.92378,1,0.17390076816082,FN
A,MH-001,MH-001_21.175941_78.924049,0,0.10513582080602646,TN
A,MH-001,MH-001_21.175941_78.924319,0,0.073214091360569,TN
A,MH-001,MH-001_21.175941_78.924588,0,0.07369672507047653,TN
A,MH-001,MH-001_21.175941_78.924858,0,0.11431155353784561,TN
A,MH-001,MH-001_21.175941_78.925397,0,0.15609842538833618,TN
A,MH-001,MH-001_21.175941_78.925936,0,0.11765354126691818,TN
A,MH-001,MH-001_21.175941_78.926205,0,0.11143254488706589,TN
A,MH-001,MH-001_21.175672_78.916234,1,0.062449220567941666,FN
A,MH-001,MH-001_21.175672_78.916504,1,0.04429144412279129,FN
A,MH-001,MH-001_21.175672_78.916773,1,0.029826611280441284,FN
A,MH-001,MH-001_21.175672_78.917312,1,0.022981684654951096,FN
A,MH-001,MH-001_21.175672_78.918121,0,0.02888299524784088,TN
A,MH-001,MH-001_21.175672_78.91839,0,0.036989085376262665,TN
A,MH-001,MH-001_21.175672_78.91866,0,0.03421083837747574,TN
A,MH-001,MH-001_21.175672_78.919199,0,0.05200288072228432,TN
A,MH-001,MH-001_21.175672_78.919468,0,0.05443521589040756,TN
A,MH-001,MH-001_21.175672_78.919738,0,0.055250540375709534,TN
A,MH-001,MH-001_21.175672_78.920007,1,0.05111338198184967,FN
A,MH-001,MH-001_21.175672_78.920277,0,0.04931601136922836,TN
A,MH-001,MH-001_21.175672_78.920816,0,0.047809191048145294,TN
A,MH-001,MH-001_21.175672_78.921085,0,0.061754945665597916,TN
A,MH-001,MH-001_21.175672_78.921355,0,0.21374206244945526,TN
A,MH-001,MH-001_21.175672_78.923241,1,0.4859626293182373,FN
A,MH-001,MH-001_21.175672_78.92351,1,0.22934094071388245,FN
A,MH-001,MH-001_21.175672_78.92378,1,0.08718476444482803,FN
A,MH-001,MH-001_21.175672_78.924049,0,0.05266140028834343,TN
A,MH-001,MH-001_21.175672_78.924319,0,0.05084647610783577,TN
A,MH-001,MH-001_21.175672_78.924588,0,0.04299287125468254,TN
A,MH-001,MH-001_21.175672_78.924858,0,0.09855390340089798,TN
A,MH-001,MH-001_21.175672_78.925397,0,0.16949203610420227,TN
A,MH-001,MH-001_21.175672_78.925666,0,0.14010891318321228,TN
A,MH-001,MH-001_21.175672_78.926475,0,0.08051862567663193,TN
A,MH-001,MH-001_21.175402_78.915426,0,0.20346662402153015,TN
A,MH-001,MH-001_21.175402_78.915695,0,0.17375051975250244,TN
A,MH-001,MH-001_21.175402_78.916504,1,0.03144761174917221,FN
A,MH-001,MH-001_21.175402_78.916773,1,0.027659699320793152,FN
A,MH-001,MH-001_21.175402_78.917312,1,0.022016333416104317,FN
A,MH-001,MH-001_21.175402_78.918121,0,0.020463082939386368,TN
A,MH-001,MH-001_21.175402_78.91839,0,0.020679984241724014,TN
A,MH-001,MH-001_21.175402_78.91866,0,0.023525752127170563,TN
A,MH-001,MH-001_21.175402_78.918929,0,0.037503328174352646,TN
A,MH-001,MH-001_21.175402_78.919199,0,0.028822435066103935,TN
A,MH-001,MH-001_21.175402_78.919468,0,0.04351869225502014,TN
A,MH-001,MH-001_21.175402_78.919738,0,0.039660174399614334,TN
A,MH-001,MH-001_21.175402_78.920007,0,0.03817906230688095,TN
A,MH-001,MH-001_21.175402_78.920277,0,0.04950382560491562,TN
A,MH-001,MH-001_21.175402_78.920546,0,0.05079590529203415,TN
A,MH-001,MH-001_21.175402_78.921085,0,0.053594622761011124,TN
A,MH-001,MH-001_21.175402_78.921355,0,0.07866553217172623,TN
A,MH-001,MH-001_21.175402_78.921624,0,0.17532218992710114,TN
A,MH-001,MH-001_21.175402_78.922163,0,0.5675734281539917,FP
A,MH-001,MH-001_21.175402_78.92351,1,0.12474363297224045,FN
A,MH-001,MH-001_21.175402_78.92378,0,0.07510942965745926,TN
A,MH-001,MH-001_21.175402_78.924049,0,0.05629252642393112,TN
A,MH-001,MH-001_21.175402_78.925127,0,0.11116262525320053,TN
A,MH-001,MH-001_21.175402_78.925397,0,0.14633449912071228,TN
A,MH-001,MH-001_21.175402_78.925666,0,0.08620685338973999,TN
A,MH-001,MH-001_21.175133_78.916234,1,0.027509931474924088,FN
A,MH-001,MH-001_21.175133_78.916773,1,0.02163774147629738,FN
A,MH-001,MH-001_21.175133_78.917851,0,0.013307986781001091,TN
A,MH-001,MH-001_21.175133_78.918121,0,0.015277152881026268,TN
A,MH-001,MH-001_21.175133_78.91839,0,0.018745077773928642,TN
A,MH-001,MH-001_21.175133_78.919738,0,0.02182779833674431,TN
A,MH-001,MH-001_21.175133_78.920007,0,0.023527061566710472,TN
A,MH-001,MH-001_21.175133_78.920277,0,0.019563909620046616,TN
A,MH-001,MH-001_21.175133_78.921355,0,0.024249061942100525,TN
A,MH-001,MH-001_21.175133_78.923241,0,0.1056094691157341,TN
A,MH-001,MH-001_21.175133_78.92378,0,0.05240331217646599,TN
A,MH-001,MH-001_21.175133_78.924588,0,0.036509741097688675,TN
A,MH-001,MH-001_21.175133_78.924858,0,0.07994940876960754,TN
A,MH-001,MH-001_21.175133_78.925127,0,0.0595158115029335,TN
